booking_id,user_id,car_id,start_date,end_date,total_price,status,pickup_location,return_location,created_at
6588,395,2527,2025-10-30,2025-11-02,854.42,upcoming,Chicago,Chicago,2025-10-31 11:26:14.099018
6589,1061,2111,2025-10-30,2025-11-03,489.84,completed,Denver,Denver,2025-10-31 11:24:30.157777
6590,943,6860,2025-10-30,2025-11-03,427.16,cancelled,Los Angeles,Los Angeles,2025-10-31 11:24:00.768911
6591,597,2509,2025-10-30,2025-11-03,231.12,completed,Los Angeles,Los Angeles,2025-10-31 11:24:43.972297
6592,491,1479,2025-10-30,2025-10-31,184.95,completed,Dallas,Dallas,2025-10-31 11:21:00.409957
6593,237,7507,2025-10-30,2025-11-01,428.33,completed,New York,New York,2025-10-31 11:21:56.775452
6594,91,9615,2025-10-30,2025-11-03,380.92,completed,New York,New York,2025-10-31 11:21:46.935263
6595,249,2321,2025-10-30,2025-11-04,1218.89,completed,Phoenix,Phoenix,2025-10-31 11:20:53.490600
6596,1673,9932,2025-10-30,2025-11-03,676.46,completed,Miami,Miami,2025-10-31 11:26:33.931378
6597,248,3092,2025-10-30,2025-11-05,467.69,completed,Seattle,Seattle,2025-10-31 11:21:58.247725
6598,1789,619,2025-10-30,2025-11-06,289.96,completed,New York,New York,2025-10-31 11:23:19.223748
6599,1910,5080,2025-10-30,2025-11-02,303.28,completed,Denver,Denver,2025-10-31 11:22:41.957633
6600,548,652,2025-10-30,2025-11-01,99.77,upcoming,Chicago,Chicago,2025-10-31 11:21:50.341750
6601,38,6045,2025-10-30,2025-11-03,761.35,completed,Boston,Boston,2025-10-31 11:25:51.180305
6602,1876,7126,2025-10-30,2025-11-04,247.99,cancelled,Atlanta,Atlanta,2025-10-31 11:25:27.235760
6603,1628,1193,2025-10-30,2025-11-04,680.22,completed,Denver,Denver,2025-10-31 11:24:23.808535
6604,622,4205,2025-10-30,2025-11-04,401.09,completed,Los Angeles,Los Angeles,2025-10-31 11:23:45.636000
6605,24,1166,2025-10-30,2025-11-02,473.17,completed,Phoenix,Phoenix,2025-10-31 11:21:43.625604
6606,275,7088,2025-10-30,2025-11-01,448.82,completed,Seattle,Seattle,2025-10-31 11:24:35.370850
6607,406,3668,2025-10-30,2025-11-03,602.97,completed,Dallas,Dallas,2025-10-31 11:25:34.878290
6608,1874,4078,2025-10-30,2025-11-04,816.57,completed,Atlanta,Atlanta,2025-10-31 11:26:25.869216
6609,1492,6284,2025-10-30,2025-11-01,147.48,completed,Chicago,Chicago,2025-10-31 11:26:25.245917
6610,1084,8145,2025-10-30,2025-11-04,447.93,completed,Seattle,Seattle,2025-10-31 11:24:03.623674
6611,1974,7408,2025-10-30,2025-11-02,168.06,upcoming,Los Angeles,Los Angeles,2025-10-31 11:24:36.989140
6612,496,1108,2025-10-30,2025-10-31,66.43,upcoming,Phoenix,Phoenix,2025-10-31 11:21:13.809546
6613,1135,951,2025-10-30,2025-10-31,81.43,completed,Phoenix,Phoenix,2025-10-31 11:22:25.544264
6614,1683,4616,2025-10-30,2025-11-04,329.6,completed,Phoenix,Phoenix,2025-10-31 11:24:04.266294
6615,209,6792,2025-10-30,2025-11-06,895.02,completed,Atlanta,Atlanta,2025-10-31 11:26:05.328773
6616,1320,1217,2025-10-30,2025-11-01,148.02,completed,Phoenix,Phoenix,2025-10-31 11:24:41.150167
6617,1547,8577,2025-10-30,2025-10-31,176.27,upcoming,Chicago,Chicago,2025-10-31 11:26:33.349661
6618,618,8007,2025-10-30,2025-10-31,168.79,completed,Phoenix,Phoenix,2025-10-31 11:22:15.614851
6619,1480,7841,2025-10-30,2025-11-01,379.01,completed,Dallas,Dallas,2025-10-31 11:26:48.675565
6620,594,1479,2025-10-30,2025-11-04,773.02,upcoming,Dallas,Dallas,2025-10-31 11:23:26.323495
6621,741,9426,2025-10-30,2025-11-03,694.98,completed,Seattle,Seattle,2025-10-31 11:26:00.298597
6622,542,6585,2025-10-30,2025-11-03,395.74,completed,Boston,Boston,2025-10-31 11:22:31.393453
6623,800,6189,2025-10-30,2025-11-04,737.37,completed,Phoenix,Phoenix,2025-10-31 11:25:58.312270
6624,1973,8405,2025-10-30,2025-11-05,1354.79,upcoming,Denver,Denver,2025-10-31 11:26:14.316356
6625,75,3688,2025-10-30,2025-11-01,169.93,completed,New York,New York,2025-10-31 11:26:44.959232
6626,520,8240,2025-10-30,2025-11-05,1057.51,completed,Dallas,Dallas,2025-10-31 11:22:06.789996
6627,1975,1811,2025-10-30,2025-11-02,314.64,completed,Denver,Denver,2025-10-31 11:22:03.256111
6628,754,5429,2025-10-30,2025-11-04,235.73,completed,Boston,Boston,2025-10-31 11:22:54.997877
6629,582,3771,2025-10-30,2025-11-05,226.43,cancelled,Phoenix,Phoenix,2025-10-31 11:24:02.285209
6630,1754,7766,2025-10-30,2025-11-03,840.04,completed,Chicago,Chicago,2025-10-31 11:21:22.906456
6631,1926,5378,2025-10-30,2025-11-02,253.01,completed,Dallas,Dallas,2025-10-31 11:23:16.269110
6632,1137,4385,2025-10-30,2025-11-06,437.66,upcoming,Atlanta,Atlanta,2025-10-31 11:25:01.562451
6633,1856,8522,2025-10-30,2025-11-05,949.4,completed,Atlanta,Atlanta,2025-10-31 11:26:38.866802
6634,791,3561,2025-10-30,2025-11-03,1004.95,cancelled,Miami,Miami,2025-10-31 11:24:03.775106
6635,1328,1929,2025-10-30,2025-11-05,961.27,completed,Atlanta,Atlanta,2025-10-31 11:23:30.541307
6636,1443,9841,2025-10-30,2025-11-01,296.82,completed,Seattle,Seattle,2025-10-31 11:26:30.014336
6637,804,4200,2025-10-30,2025-11-03,202.73,completed,Los Angeles,Los Angeles,2025-10-31 11:24:02.321135
6638,419,5744,2025-10-30,2025-11-04,1148.94,upcoming,Atlanta,Atlanta,2025-10-31 11:22:07.794183
6639,1672,6720,2025-10-30,2025-11-03,683.66,completed,Miami,Miami,2025-10-31 11:22:11.950850
6640,430,8208,2025-10-30,2025-11-03,448.11,cancelled,Miami,Miami,2025-10-31 11:22:08.403246
6641,464,8339,2025-10-30,2025-11-03,405.41,completed,Los Angeles,Los Angeles,2025-10-31 11:24:46.372935
6642,1559,1738,2025-10-30,2025-11-05,1355.26,completed,Boston,Boston,2025-10-31 11:25:56.343084
6643,508,4940,2025-10-30,2025-11-01,77.03,completed,Denver,Denver,2025-10-31 11:21:25.658860
6644,319,4966,2025-10-30,2025-11-03,332.06,cancelled,Los Angeles,Los Angeles,2025-10-31 11:25:31.416742
6645,365,5245,2025-10-30,2025-11-01,147.22,completed,Atlanta,Atlanta,2025-10-31 11:21:17.631792
6646,1183,6942,2025-10-30,2025-11-01,538.47,completed,Atlanta,Atlanta,2025-10-31 11:25:03.152452
6647,193,275,2025-10-30,2025-11-06,1105.74,cancelled,Denver,Denver,2025-10-31 11:21:00.529240
6648,707,2769,2025-10-30,2025-11-04,208.3,completed,Atlanta,Atlanta,2025-10-31 11:26:33.323851
6649,1944,5261,2025-10-30,2025-11-05,746.19,completed,Phoenix,Phoenix,2025-10-31 11:26:23.523608
6650,552,7453,2025-10-30,2025-11-02,846.15,completed,Los Angeles,Los Angeles,2025-10-31 11:23:50.321473
6651,323,80,2025-10-30,2025-11-03,429.04,completed,Los Angeles,Los Angeles,2025-10-31 11:23:21.145171
6652,1024,8824,2025-10-30,2025-10-31,56.98,completed,Boston,Boston,2025-10-31 11:24:33.540654
6653,409,4143,2025-10-30,2025-11-02,440.09,completed,Phoenix,Phoenix,2025-10-31 11:26:19.120128
6654,1684,2641,2025-10-30,2025-11-06,415.19,cancelled,Miami,Miami,2025-10-31 11:21:34.393649
6655,1837,7317,2025-10-30,2025-11-06,801.68,completed,Atlanta,Atlanta,2025-10-31 11:24:11.745477
6656,374,5617,2025-10-30,2025-11-06,1288.87,upcoming,Dallas,Dallas,2025-10-31 11:22:35.855066
6657,1259,5340,2025-10-30,2025-11-02,354.38,completed,Miami,Miami,2025-10-31 11:22:50.625932
6658,1352,3434,2025-10-30,2025-11-01,92.99,upcoming,Phoenix,Phoenix,2025-10-31 11:26:40.910456
6659,1522,6159,2025-10-30,2025-10-31,147.24,upcoming,Atlanta,Atlanta,2025-10-31 11:22:37.860591
6660,1652,8450,2025-10-30,2025-11-04,721.79,upcoming,Los Angeles,Los Angeles,2025-10-31 11:21:33.028328
6661,500,6106,2025-10-30,2025-11-04,326.62,completed,Los Angeles,Los Angeles,2025-10-31 11:26:45.029828
6662,1964,7617,2025-10-30,2025-11-04,517.13,upcoming,Dallas,Dallas,2025-10-31 11:26:14.616847
6663,771,5482,2025-10-30,2025-11-06,1630.24,completed,Chicago,Chicago,2025-10-31 11:25:27.839381
6664,270,8359,2025-10-30,2025-10-31,172.17,completed,Denver,Denver,2025-10-31 11:25:08.710021
6665,1675,3349,2025-10-30,2025-11-01,380.38,completed,New York,New York,2025-10-31 11:23:11.608501
6666,1278,9226,2025-10-30,2025-11-03,761.05,completed,Miami,Miami,2025-10-31 11:23:51.408500
6667,159,4500,2025-10-30,2025-11-03,340.55,completed,Seattle,Seattle,2025-10-31 11:25:22.781672
6668,633,525,2025-10-30,2025-11-01,383.0,completed,Dallas,Dallas,2025-10-31 11:21:55.170210
6669,1051,1954,2025-10-30,2025-11-06,709.78,completed,Denver,Denver,2025-10-31 11:22:08.125416
6670,1057,3271,2025-10-30,2025-11-05,637.05,completed,Los Angeles,Los Angeles,2025-10-31 11:23:48.046917
6671,1076,945,2025-10-30,2025-11-02,489.04,cancelled,Los Angeles,Los Angeles,2025-10-31 11:24:29.851750
6672,1452,5025,2025-10-30,2025-11-05,448.99,completed,Denver,Denver,2025-10-31 11:26:36.737282
6673,1946,7248,2025-10-30,2025-11-01,353.2,completed,Los Angeles,Los Angeles,2025-10-31 11:24:31.558392
6674,122,1017,2025-10-30,2025-11-03,246.82,cancelled,New York,New York,2025-10-31 11:25:57.623022
6675,707,4258,2025-10-30,2025-11-02,675.39,completed,Seattle,Seattle,2025-10-31 11:23:48.720405
6676,1492,924,2025-10-30,2025-11-04,813.04,completed,Denver,Denver,2025-10-31 11:23:44.841040
6677,1367,5933,2025-10-30,2025-11-05,299.16,completed,Atlanta,Atlanta,2025-10-31 11:26:09.100137
6678,156,2322,2025-10-30,2025-11-06,1702.55,cancelled,Seattle,Seattle,2025-10-31 11:21:26.854580
6679,378,4038,2025-10-30,2025-11-06,444.98,completed,Denver,Denver,2025-10-31 11:21:01.846321
6680,1835,8227,2025-10-30,2025-11-06,748.11,completed,New York,New York,2025-10-31 11:21:55.860963
6681,1765,4566,2025-10-30,2025-10-31,158.82,completed,Boston,Boston,2025-10-31 11:25:01.172229
6682,1378,9413,2025-10-30,2025-11-06,1149.42,completed,Phoenix,Phoenix,2025-10-31 11:24:28.420358
6683,784,5582,2025-10-30,2025-11-03,804.21,completed,New York,New York,2025-10-31 11:25:55.018064
6684,1293,3636,2025-10-30,2025-11-05,459.0,completed,Chicago,Chicago,2025-10-31 11:25:30.203848
6685,803,146,2025-10-30,2025-11-06,1987.53,completed,Boston,Boston,2025-10-31 11:24:05.940652
6686,387,7446,2025-10-30,2025-11-06,263.29,completed,Los Angeles,Los Angeles,2025-10-31 11:25:51.797375
6687,765,1280,2025-10-30,2025-11-02,155.92,cancelled,Los Angeles,Los Angeles,2025-10-31 11:25:03.074426
6688,694,9567,2025-10-30,2025-11-02,376.75,upcoming,Dallas,Dallas,2025-10-31 11:25:51.105319
6689,693,8839,2025-10-30,2025-11-04,810.57,cancelled,Dallas,Dallas,2025-10-31 11:26:33.905507
6690,379,5196,2025-10-30,2025-10-31,178.16,completed,New York,New York,2025-10-31 11:23:05.747854
6691,271,6178,2025-10-30,2025-11-02,655.95,completed,Denver,Denver,2025-10-31 11:24:51.942379
6692,207,6057,2025-10-30,2025-10-31,157.76,completed,Seattle,Seattle,2025-10-31 11:25:56.935243
6693,1687,1538,2025-10-30,2025-11-05,1046.1,completed,New York,New York,2025-10-31 11:26:09.698085
6694,1523,711,2025-10-30,2025-10-31,69.8,completed,Boston,Boston,2025-10-31 11:25:27.494105
6695,1083,1042,2025-10-30,2025-11-04,1137.49,completed,Seattle,Seattle,2025-10-31 11:25:34.631791
6696,1680,7496,2025-10-30,2025-11-04,838.48,completed,Chicago,Chicago,2025-10-31 11:21:47.282552
6697,478,1200,2025-10-30,2025-11-04,475.98,completed,Los Angeles,Los Angeles,2025-10-31 11:21:43.492513
6698,121,3849,2025-10-30,2025-11-06,1656.48,cancelled,Miami,Miami,2025-10-31 11:22:48.724958
6699,1188,6452,2025-10-30,2025-11-05,1008.55,cancelled,Chicago,Chicago,2025-10-31 11:26:18.771229
6700,198,3057,2025-10-30,2025-11-05,548.7,completed,Seattle,Seattle,2025-10-31 11:23:07.057979
6701,1106,8541,2025-10-30,2025-11-01,186.4,completed,Los Angeles,Los Angeles,2025-10-31 11:23:55.686953
6702,455,5728,2025-10-30,2025-11-06,1698.79,cancelled,Phoenix,Phoenix,2025-10-31 11:25:54.066183
6703,419,3384,2025-10-30,2025-11-06,805.21,cancelled,New York,New York,2025-10-31 11:21:17.590829
6704,511,2177,2025-10-30,2025-11-05,280.78,upcoming,Miami,Miami,2025-10-31 11:22:24.517955
6705,1376,8862,2025-10-30,2025-11-04,585.11,completed,Los Angeles,Los Angeles,2025-10-31 11:23:53.215552
6706,236,3951,2025-10-30,2025-11-01,148.68,completed,Denver,Denver,2025-10-31 11:26:39.059841
6707,1230,1777,2025-10-30,2025-11-05,815.49,completed,New York,New York,2025-10-31 11:25:18.002631
6708,1386,929,2025-10-30,2025-11-04,493.88,completed,Chicago,Chicago,2025-10-31 11:21:59.834777
6709,62,7773,2025-10-30,2025-11-06,372.0,completed,Phoenix,Phoenix,2025-10-31 11:22:02.485959
6710,2,2871,2025-10-30,2025-11-04,1153.33,completed,Denver,Denver,2025-10-31 11:21:06.576033
6711,1751,1729,2025-10-30,2025-11-04,951.03,completed,Boston,Boston,2025-10-31 11:22:18.761327
6712,717,2466,2025-10-30,2025-11-03,1014.61,completed,New York,New York,2025-10-31 11:26:41.170276
6713,951,9807,2025-10-30,2025-11-01,314.1,upcoming,Seattle,Seattle,2025-10-31 11:22:40.833259
6714,814,8261,2025-10-30,2025-11-05,703.68,completed,Los Angeles,Los Angeles,2025-10-31 11:20:59.719389
6715,963,2473,2025-10-30,2025-11-01,198.91,completed,Phoenix,Phoenix,2025-10-31 11:24:15.931551
6716,700,4045,2025-10-30,2025-11-02,198.0,cancelled,Miami,Miami,2025-10-31 11:21:48.432717
6717,301,8127,2025-10-30,2025-10-31,90.58,upcoming,Dallas,Dallas,2025-10-31 11:25:36.917352
6718,932,2978,2025-10-30,2025-11-05,1611.68,cancelled,Phoenix,Phoenix,2025-10-31 11:22:56.119476
6719,113,6088,2025-10-30,2025-11-02,450.56,cancelled,Miami,Miami,2025-10-31 11:25:17.171315
6720,1122,7470,2025-10-30,2025-11-01,131.82,completed,Atlanta,Atlanta,2025-10-31 11:26:13.280167
6721,132,2486,2025-10-30,2025-10-31,35.02,completed,Phoenix,Phoenix,2025-10-31 11:26:17.552731
6722,662,1649,2025-10-30,2025-11-04,456.23,completed,Miami,Miami,2025-10-31 11:23:54.405936
6723,1141,1733,2025-10-30,2025-11-06,268.57,completed,Denver,Denver,2025-10-31 11:21:43.093292
6724,1116,7025,2025-10-30,2025-11-01,93.76,completed,Miami,Miami,2025-10-31 11:25:44.386910
6725,1935,5706,2025-10-30,2025-11-06,811.78,completed,Boston,Boston,2025-10-31 11:26:20.170654
6726,1524,9790,2025-10-30,2025-11-01,344.44,completed,Denver,Denver,2025-10-31 11:25:45.826551
6727,923,6629,2025-10-30,2025-11-01,127.13,completed,Atlanta,Atlanta,2025-10-31 11:21:52.306031
6728,1394,739,2025-10-30,2025-11-03,430.86,completed,Atlanta,Atlanta,2025-10-31 11:21:48.646578
6729,1440,7795,2025-10-30,2025-11-03,1095.31,completed,Dallas,Dallas,2025-10-31 11:21:12.724204
6730,1972,2809,2025-10-30,2025-11-05,414.85,completed,Atlanta,Atlanta,2025-10-31 11:23:16.354677
6731,295,6849,2025-10-30,2025-11-02,239.12,completed,Miami,Miami,2025-10-31 11:22:04.066662
6732,1096,9994,2025-10-30,2025-10-31,71.12,completed,Denver,Denver,2025-10-31 11:26:44.351221
6733,1988,4751,2025-10-30,2025-11-03,343.01,completed,Seattle,Seattle,2025-10-31 11:23:47.276130
6734,1337,8258,2025-10-30,2025-11-06,1417.71,completed,Phoenix,Phoenix,2025-10-31 11:26:30.992288
6735,1875,7107,2025-10-30,2025-11-01,470.79,completed,Los Angeles,Los Angeles,2025-10-31 11:24:16.070829
6736,1357,363,2025-10-30,2025-11-06,890.2,completed,Los Angeles,Los Angeles,2025-10-31 11:24:58.259437
6737,100,7316,2025-10-30,2025-11-06,472.9,upcoming,Chicago,Chicago,2025-10-31 11:22:06.180695
6738,295,5300,2025-10-30,2025-11-02,221.92,completed,Seattle,Seattle,2025-10-31 11:26:04.689588
6739,79,6870,2025-10-30,2025-11-06,1358.88,completed,New York,New York,2025-10-31 11:25:11.826257
6740,867,3619,2025-10-30,2025-11-05,945.68,completed,Phoenix,Phoenix,2025-10-31 11:24:43.837484
6741,718,353,2025-10-30,2025-11-02,301.39,completed,Atlanta,Atlanta,2025-10-31 11:22:57.296211
6742,1714,1095,2025-10-30,2025-10-31,109.38,completed,Miami,Miami,2025-10-31 11:23:50.332203
6743,367,8588,2025-10-30,2025-11-02,503.43,completed,Dallas,Dallas,2025-10-31 11:24:24.449240
6744,1181,3254,2025-10-30,2025-11-05,839.99,completed,Los Angeles,Los Angeles,2025-10-31 11:25:14.603310
6745,879,5671,2025-10-30,2025-10-31,213.96,completed,Boston,Boston,2025-10-31 11:23:32.279923
6746,1374,1322,2025-10-30,2025-11-03,371.9,upcoming,Denver,Denver,2025-10-31 11:22:47.774692
6747,1413,7823,2025-10-30,2025-11-02,243.3,completed,Chicago,Chicago,2025-10-31 11:26:21.289967
6748,1655,2176,2025-10-30,2025-11-04,673.66,upcoming,Phoenix,Phoenix,2025-10-31 11:23:33.114818
6749,339,8715,2025-10-30,2025-11-03,243.77,completed,Boston,Boston,2025-10-31 11:22:56.274108
6750,1582,831,2025-10-30,2025-10-31,173.82,completed,New York,New York,2025-10-31 11:21:50.860309
6751,658,9370,2025-10-30,2025-11-01,426.8,completed,Los Angeles,Los Angeles,2025-10-31 11:21:51.404386
6752,1654,3443,2025-10-30,2025-11-03,279.86,completed,Seattle,Seattle,2025-10-31 11:21:16.415631
6753,106,8340,2025-10-30,2025-11-06,1256.92,upcoming,Denver,Denver,2025-10-31 11:25:38.633610
6754,882,7625,2025-10-30,2025-11-06,1221.01,completed,Boston,Boston,2025-10-31 11:24:58.960333
6755,1136,9326,2025-10-30,2025-11-03,353.82,upcoming,Chicago,Chicago,2025-10-31 11:23:46.520169
6756,37,1684,2025-10-30,2025-11-05,454.64,completed,Seattle,Seattle,2025-10-31 11:25:27.219848
6757,1189,1182,2025-10-30,2025-11-05,579.47,cancelled,Miami,Miami,2025-10-31 11:26:07.695288
6758,1595,5955,2025-10-30,2025-10-31,224.02,completed,Dallas,Dallas,2025-10-31 11:24:11.079058
6759,1480,191,2025-10-30,2025-10-31,161.59,completed,Chicago,Chicago,2025-10-31 11:21:08.027990
6760,412,9548,2025-10-30,2025-10-31,154.47,completed,Denver,Denver,2025-10-31 11:25:44.170621
6761,1593,3733,2025-10-30,2025-11-03,312.24,completed,Chicago,Chicago,2025-10-31 11:21:00.640106
6762,1469,4447,2025-10-30,2025-11-05,531.9,completed,Boston,Boston,2025-10-31 11:24:57.880686
6763,1249,2008,2025-10-30,2025-11-04,473.92,cancelled,Denver,Denver,2025-10-31 11:22:55.382657
6764,1446,2917,2025-10-30,2025-11-02,596.47,upcoming,Chicago,Chicago,2025-10-31 11:23:14.587164
6765,1954,5378,2025-10-30,2025-11-02,219.6,upcoming,Dallas,Dallas,2025-10-31 11:24:42.326380
6766,1462,2307,2025-10-30,2025-11-04,788.34,completed,New York,New York,2025-10-31 11:21:12.816936
6767,1397,861,2025-10-30,2025-11-04,604.22,upcoming,Atlanta,Atlanta,2025-10-31 11:22:54.118203
6768,1770,4337,2025-10-30,2025-11-06,647.89,completed,Phoenix,Phoenix,2025-10-31 11:21:23.117941
6769,645,8835,2025-10-30,2025-10-31,224.36,upcoming,New York,New York,2025-10-31 11:22:51.952558
6770,973,364,2025-10-30,2025-11-04,396.76,cancelled,New York,New York,2025-10-31 11:22:13.606600
6771,1451,3547,2025-10-30,2025-10-31,224.37,completed,Seattle,Seattle,2025-10-31 11:24:15.129905
6772,1012,5313,2025-10-30,2025-11-06,1571.35,upcoming,Denver,Denver,2025-10-31 11:25:34.752678
6773,729,4141,2025-10-30,2025-11-02,122.57,completed,Phoenix,Phoenix,2025-10-31 11:26:07.740014
6774,1181,2470,2025-10-30,2025-11-01,458.96,completed,Seattle,Seattle,2025-10-31 11:25:09.865399
6775,1258,9445,2025-10-30,2025-11-01,263.97,completed,New York,New York,2025-10-31 11:23:14.225835
6776,761,7293,2025-10-30,2025-11-03,386.6,upcoming,Dallas,Dallas,2025-10-31 11:24:31.651007
6777,438,2644,2025-10-30,2025-11-01,456.36,completed,Miami,Miami,2025-10-31 11:25:37.850424
6778,915,3665,2025-10-30,2025-11-04,494.58,completed,Atlanta,Atlanta,2025-10-31 11:26:25.588080
6779,960,2415,2025-10-30,2025-11-02,480.78,upcoming,New York,New York,2025-10-31 11:25:39.027057
6780,1452,880,2025-10-30,2025-11-06,1520.6,upcoming,New York,New York,2025-10-31 11:26:38.195697
6781,739,1290,2025-10-30,2025-10-31,72.81,upcoming,Dallas,Dallas,2025-10-31 11:21:41.839100
6782,836,5333,2025-10-30,2025-11-04,480.1,cancelled,Dallas,Dallas,2025-10-31 11:26:25.072885
6783,325,296,2025-10-30,2025-11-01,134.61,completed,Dallas,Dallas,2025-10-31 11:21:36.814046
6784,1881,7570,2025-10-30,2025-11-03,738.27,completed,Boston,Boston,2025-10-31 11:21:47.238921
6785,545,2692,2025-10-30,2025-11-05,1255.61,completed,New York,New York,2025-10-31 11:24:28.572480
6786,1207,5394,2025-10-30,2025-11-05,491.79,completed,Seattle,Seattle,2025-10-31 11:23:14.585949
6787,1208,6845,2025-10-30,2025-11-05,405.18,completed,Boston,Boston,2025-10-31 11:24:00.322999
6788,1712,2442,2025-10-30,2025-11-04,764.06,cancelled,Seattle,Seattle,2025-10-31 11:24:07.737036
6789,261,3516,2025-10-30,2025-11-02,252.46,completed,Phoenix,Phoenix,2025-10-31 11:22:03.337110
6790,1333,7105,2025-10-30,2025-11-03,545.92,completed,Chicago,Chicago,2025-10-31 11:23:31.931538
6791,943,9575,2025-10-30,2025-11-04,507.2,completed,Miami,Miami,2025-10-31 11:22:25.348101
6792,1676,408,2025-10-30,2025-11-02,777.26,upcoming,Seattle,Seattle,2025-10-31 11:21:05.460354
6793,1044,7231,2025-10-30,2025-11-01,477.36,cancelled,Boston,Boston,2025-10-31 11:22:53.825522
6794,1908,7000,2025-10-30,2025-11-02,434.61,cancelled,Los Angeles,Los Angeles,2025-10-31 11:26:26.165261
6795,1493,509,2025-10-30,2025-11-02,331.73,completed,Dallas,Dallas,2025-10-31 11:23:12.449851
6796,956,2232,2025-10-30,2025-11-06,1588.25,completed,Miami,Miami,2025-10-31 11:21:40.174539
6797,979,5441,2025-10-30,2025-11-05,357.42,completed,Phoenix,Phoenix,2025-10-31 11:25:45.784921
6798,1148,5265,2025-10-30,2025-11-03,763.03,upcoming,Atlanta,Atlanta,2025-10-31 11:24:06.567263
6799,1252,8622,2025-10-30,2025-10-31,27.38,upcoming,New York,New York,2025-10-31 11:21:54.566661
6800,54,3532,2025-10-30,2025-11-01,438.12,completed,Atlanta,Atlanta,2025-10-31 11:25:42.819323
6801,674,9113,2025-10-30,2025-11-03,308.89,completed,Seattle,Seattle,2025-10-31 11:26:11.194362
6802,964,6502,2025-10-30,2025-11-06,1517.7,upcoming,Los Angeles,Los Angeles,2025-10-31 11:23:42.953915
6803,1934,6,2025-10-30,2025-11-05,399.48,completed,Atlanta,Atlanta,2025-10-31 11:25:05.583622
6804,876,5278,2025-10-30,2025-11-04,1133.34,completed,Miami,Miami,2025-10-31 11:26:24.162215
6805,1744,3159,2025-10-30,2025-11-05,950.45,completed,Los Angeles,Los Angeles,2025-10-31 11:23:09.882473
6806,876,7772,2025-10-30,2025-11-01,257.44,completed,Boston,Boston,2025-10-31 11:26:18.212243
